mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_min_samples_leaf,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.005364608764648437,0.0008210492358096498,0.0014909744262695313,0.00031639813075209704,poisson,15,2,5,"{'criterion': 'poisson', 'max_depth': 15, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.818743805597635,0.756216388677266,0.7130154656712666,0.7702422016928663,0.7105282362299907,0.7537492195738049,0.04007416550141157,132
0.0038174152374267577,0.0004042921316428218,0.0009070873260498047,0.0004924993284833696,poisson,15,2,10,"{'criterion': 'poisson', 'max_depth': 15, 'min_samples_leaf': 2, 'min_samples_split': 10}",0.8302174596789225,0.8004075700434392,0.7393454612791841,0.7990984019896644,0.7415405374001364,0.7821218860782693,0.03581178830962722,106
0.003515005111694336,2.981662407086083e-06,0.0018059253692626954,0.0003996727089828747,poisson,15,4,2,"{'criterion': 'poisson', 'max_depth': 15, 'min_samples_leaf': 4, 'min_samples_split': 2}",0.8392028913020408,0.8055440285732812,0.7558395939570755,0.8099084778674009,0.7348952627693419,0.7890780508938281,0.038100142475507144,88
0.004312658309936523,0.0007507602701749854,0.00130615234375,0.0009826341789172122,poisson,15,4,5,"{'criterion': 'poisson', 'max_depth': 15, 'min_samples_leaf': 4, 'min_samples_split': 5}",0.8392028913020408,0.8055440285732812,0.7558395939570755,0.8099084778674009,0.7348952627693419,0.7890780508938281,0.038100142475507144,88
0.004725265502929688,0.0016075683991371072,0.0015066146850585937,0.0004471760819134898,poisson,15,4,10,"{'criterion': 'poisson', 'max_depth': 15, 'min_samples_leaf': 4, 'min_samples_split': 10}",0.8404025107790861,0.8132951636876296,0.7585963276452161,0.8167872865043776,0.7378473190641373,0.7933857215360893,0.038598999149982584,67
0.006021976470947266,0.0008379806846626328,0.001906442642211914,0.0004910314629371903,poisson,20,1,2,"{'criterion': 'poisson', 'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.7521108429193585,0.6995521470180023,0.6333516669998753,0.6735892157046873,0.6834933309010984,0.6884194407086044,0.038619149907996586,169
0.004885578155517578,0.0005871521253714884,0.0015068531036376953,0.0005028055172878925,poisson,20,1,5,"{'criterion': 'poisson', 'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 5}",0.7692242428601197,0.7289976047604163,0.6510154555417262,0.7062709495576247,0.7267255170079838,0.7164467539455742,0.038557598390329656,160
0.004352378845214844,0.00021268297160508462,0.0016054630279541016,0.0005847798866677429,poisson,20,1,10,"{'criterion': 'poisson', 'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.8046646298134602,0.8001070315500037,0.6959413688162674,0.7235041324779652,0.747226721498905,0.7542887768313203,0.04251829254497418,129
0.004913520812988281,0.000491104504142285,0.0014073371887207032,0.0005888348020801739,poisson,20,2,2,"{'criterion': 'poisson', 'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 2}",0.8188541235964966,0.7434076339036749,0.7047504532879585,0.7647474394021608,0.6928064774391867,0.7449132255258955,0.045146607234027,147
0.004432201385498047,0.0005960467720030856,0.0016148090362548828,0.0007484368501148536,poisson,20,2,5,"{'criterion': 'poisson', 'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.8188310054351966,0.7562100363614056,0.7135045316083297,0.7626045027455721,0.7072478191560914,0.7516795790613191,0.040201265157242864,136
0.004823732376098633,0.0005227489757080954,0.0010089397430419922,0.00031970551409084074,poisson,20,2,10,"{'criterion': 'poisson', 'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 10}",0.8302174596789225,0.8004075700434392,0.7393454612791841,0.799105443789974,0.7414015360943962,0.7820954941771832,0.035843988643384575,107
0.0038224220275878905,0.0005093379937436755,0.001409626007080078,0.0006650344029058878,poisson,20,4,2,"{'criterion': 'poisson', 'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 2}",0.8392028913020408,0.8055440285732812,0.7555526215548052,0.8099084778674009,0.7348152622327737,0.7890046563060604,0.03817305973223237,92
0.004475307464599609,0.00116967894813942,0.00120697021484375,0.000241618079220311,poisson,20,4,5,"{'criterion': 'poisson', 'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 5}",0.8392028913020408,0.8055440285732812,0.755806605866126,0.8099084778674009,0.7348152622327737,0.7890554531683245,0.038128654497661105,91
0.0037346363067626955,0.0005271791245939752,0.0015024185180664063,0.00044911485846890937,poisson,20,4,10,"{'criterion': 'poisson', 'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 10}",0.8404025107790861,0.8132951636876296,0.758596327645216,0.8167872865043776,0.7378473190641373,0.7933857215360893,0.038598999149982605,67
